site_id,vendor_id,site_region_Midwest,site_region_Northeast,site_region_South,site_region_West,site_ehr_Curve,site_ehr_Dentrix,site_ehr_Eaglesoft,site_ehr_OpenDental,site_ehr_Other,site_revenue_category,site_annual_revenue_normalized,site_tenure_months,vendor_category_Clearinghouse,vendor_category_IT_MSP,vendor_category_Lab,vendor_category_RCM,vendor_category_Scheduling,vendor_category_Supplies,vendor_category_Telephony,vendor_tier,vendor_monthly_price_normalized,vendor_dso_readiness_score,vendor_integration_count_total,vendor_integration_count_full_api,vendor_integration_count_partial_csv,integration_quality,peer_adoption_count_12m,months_since_last_switch_category,site_days_ar_trend_6m,site_denial_rate_trend_6m,label
S092,V010,False,False,False,True,True,False,False,False,False,2,0.9808074123097287,72,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,12,0.4800000000000005,0.2140000000000001,0
S022,V015,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,12,0.31499999999999984,-0.032999999999999946,0
S071,V013,False,False,False,True,False,False,True,False,False,1,0.5727994705493051,63,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.3250000000000003,0.05199999999999998,0
S080,V009,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,2,12,0.07699999999999994,0.19500000000000003,0
S018,V009,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,7,12,0.4760000000000002,0.18,0
S029,V014,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,9,12,0.4200000000000002,0.08200000000000002,0
S057,V001,False,True,False,False,False,False,True,False,False,1,0.46558570483123757,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,3,12,0.032000000000000674,0.12599999999999997,0
S039,V009,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,-0.012999999999999675,0.184,0
S016,V018,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,-0.06899999999999953,-0.012999999999999977,0
S090,V010,False,False,True,False,False,True,False,False,False,1,0.5360688285903376,65,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,3,12,0.273,0.10899999999999986,0
S062,V005,False,False,True,False,False,False,True,False,False,2,0.5982792852415619,61,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,1,12,0.0,0.07299999999999997,0
S084,V015,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,12,0.5269999999999999,0.029999999999999964,0
S097,V011,False,False,True,False,False,False,True,False,False,1,0.543017868960953,63,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,3,12,1.0250000000000001,-0.11699999999999995,0
S071,V016,False,False,False,True,False,False,True,False,False,1,0.5727994705493051,63,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,0.3250000000000003,0.05199999999999998,0
S077,V020,False,False,False,True,False,False,True,False,False,1,0.5248180013236268,63,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,2,0.304,0.050999999999999976,0
S085,V007,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,4,12,-0.059000000000000066,0.11099999999999995,0
S028,V007,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,2,-7,0.6790000000000005,0.04199999999999993,0
S051,V018,True,False,False,False,False,False,False,False,True,2,0.8077432164129715,69,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,0.5589999999999996,0.03999999999999993,0
S088,V016,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,-1.5630000000000002,-0.398,0
S019,V006,False,False,True,False,True,False,False,False,False,0,0.20119126406353408,65,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,1,12,0.10100000000000009,-0.045000000000000116,0
S093,V011,False,False,False,True,False,False,False,False,True,0,0.2369291859695566,63,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,-51,-0.8019999999999998,-0.01899999999999986,0
S073,V007,False,True,False,False,False,False,False,True,False,1,0.40370615486432826,62,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,3,12,-0.9429999999999995,-0.4099999999999999,0
S055,V002,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,12,0.2629999999999998,0.06599999999999992,0
S029,V011,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,7,-22,0.4200000000000002,0.08200000000000002,0
S031,V001,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,-46,0.10199999999999994,-0.0340000000000001,0
S086,V003,False,False,True,False,False,False,True,False,False,1,0.3497683653209795,72,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,48,0.16500000000000023,0.08800000000000008,0
S056,V001,True,False,False,False,False,True,False,False,False,1,0.5344142951687624,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,48,0.9889999999999997,-0.01600000000000004,0
S096,V006,False,False,True,False,False,True,False,False,False,2,0.5837193911317009,66,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,0,48,-1.6850000000000005,0.00499999999999998,0
S022,V017,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,48,0.31499999999999984,-0.032999999999999946,0
S067,V011,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,48,1.4550000000000012,0.176,0
S007,V015,False,True,False,False,False,False,False,True,False,0,0.2898742554599603,71,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,48,0.0889999999999998,0.14500000000000007,0
S037,V014,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,48,1.252,0.141,0
S083,V018,False,False,True,False,False,False,False,False,True,2,0.7223692918596956,68,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,48,-0.2640000000000003,0.1,0
S050,V010,False,True,False,False,False,True,False,False,False,1,0.5519523494374586,62,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,48,0.0,0.06000000000000005,0
S047,V006,False,False,True,False,False,False,True,False,False,1,0.42190602250165454,67,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,0,28,0.5329999999999996,-0.134,0
S058,V007,False,True,False,False,False,False,True,False,False,0,0.29616148246194574,64,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,-9,0.8360000000000001,0.20199999999999999,0
S015,V015,False,True,False,False,False,False,True,False,False,1,0.32064857710125744,64,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,48,-0.12799999999999978,0.07499999999999991,0
S079,V008,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,48,-0.07500000000000001,0.15899999999999995,0
S084,V017,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,48,0.5269999999999999,0.029999999999999964,0
S081,V009,True,False,False,False,False,True,False,False,False,2,0.5923229649238915,62,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,48,0.26899999999999974,0.028999999999999995,0
S026,V020,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,48,0.6150000000000002,0.272,0
S078,V020,False,True,False,False,False,False,False,True,False,1,0.3692918596955658,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,48,0.9030000000000001,0.29599999999999993,0
S074,V004,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,48,-0.38500000000000034,0.1039999999999999,0
S033,V016,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,0,48,0.18199999999999966,0.11600000000000012,0
S030,V020,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,0,1.415,0.20700000000000002,0
S080,V012,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,48,0.07699999999999994,0.19500000000000003,0
S079,V012,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,48,-0.07500000000000001,0.15899999999999995,0
S029,V006,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,0,48,0.4200000000000002,0.08200000000000002,0
S098,V002,False,False,True,False,True,False,False,False,False,1,0.5440105890138981,70,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,48,1.4409999999999998,0.229,0
S089,V002,True,False,False,False,False,False,False,True,False,1,0.4272005294506949,69,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,-21,-3.536,-0.34700000000000003,0
S080,V005,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,1,48,0.07699999999999994,0.19500000000000003,0
S003,V010,False,False,False,True,False,True,False,False,False,2,1.0,71,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,-17,0.3679999999999996,0.14099999999999993,0
S079,V005,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,2,0,48,-0.07500000000000001,0.15899999999999995,0
S039,V012,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,48,-0.012999999999999675,0.184,0
S018,V005,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,1,48,0.4760000000000002,0.18,0
S037,V011,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,37,1.252,0.141,0
S099,V018,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,6,0.8770000000000001,0.05200000000000012,0
S004,V010,False,False,True,False,False,False,False,True,False,1,0.5453342157511581,62,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,48,1.34,-0.09799999999999993,0
S039,V005,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,0,48,-0.012999999999999675,0.184,0
S023,V010,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,48,0.538,0.07199999999999998,0
S044,V018,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,48,-0.03399999999999994,0.15,0
S059,V001,False,True,False,False,False,True,False,False,False,1,0.3682991396426208,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,48,0.14200000000000015,0.13800000000000007,0
S076,V014,False,False,False,True,False,True,False,False,False,1,0.3011250827266711,67,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,0,-15,-0.48800000000000027,0.07299999999999997,0
S042,V007,False,False,True,False,False,True,False,False,False,1,0.4099933818663137,61,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,-3,0.0,0.04499999999999998,0
S060,V001,False,False,True,False,False,False,True,False,False,1,0.31767041694242226,71,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,-21,1.1310000000000007,0.1339999999999999,0
S091,V015,False,True,False,False,False,True,False,False,False,0,0.26505625413633355,72,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,48,0.8829999999999999,0.18800000000000014,0
S009,V013,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,36,1.3250000000000004,-0.01900000000000005,0
S001,V015,False,False,True,False,False,True,False,False,False,1,0.4169424222369292,65,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,36,0.9320000000000008,-0.05799999999999992,0
S055,V009,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,36,0.2629999999999998,0.06599999999999992,0
S032,V004,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,36,1.9869999999999999,0.29899999999999993,0
S067,V001,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,36,1.4550000000000012,0.176,0
S087,V011,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,0,36,0.17100000000000035,0.15600000000000017,0
S100,V020,False,True,False,False,False,False,True,False,False,0,0.25314361350099274,72,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,4,12,0.4559999999999994,0.21599999999999972,0
S006,V007,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,8,0.1830000000000001,0.10799999999999989,0
S037,V006,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,3,12,1.252,0.141,0
S074,V013,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,3,12,-0.38500000000000034,0.1039999999999999,0
S092,V009,False,False,False,True,True,False,False,False,False,2,0.9808074123097287,72,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,0.4800000000000005,0.2140000000000001,0
S034,V001,True,False,False,False,False,True,False,False,False,0,0.2031767041694242,67,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,12,0.2550000000000001,-0.02999999999999997,0
S053,V011,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,4,12,0.02800000000000081,0.07699999999999997,0
S063,V012,True,False,False,False,False,False,True,False,False,1,0.48213103904698873,71,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,-44,1.4580000000000002,-0.04300000000000001,0
S080,V003,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,0.07699999999999994,0.19500000000000003,0
S079,V003,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,12,-0.07500000000000001,0.15899999999999995,0
S018,V003,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,0.4760000000000002,0.18,0
S063,V005,True,False,False,False,False,False,True,False,False,1,0.48213103904698873,71,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,0,12,1.4580000000000002,-0.04300000000000001,0
S045,V019,False,False,True,False,False,True,False,False,False,1,0.4483785572468564,72,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,9,12,-0.1310000000000009,0.027999999999999914,0
S022,V018,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,0.31499999999999984,-0.032999999999999946,0
S043,V002,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,1,12,0.6820000000000002,0.047,0
S088,V007,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,-46,-1.5630000000000002,-0.398,0
S004,V002,False,False,True,False,False,False,False,True,False,1,0.5453342157511581,62,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,6,1.34,-0.09799999999999993,0
S090,V009,False,False,True,False,False,True,False,False,False,1,0.5360688285903376,65,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,7,12,0.273,0.10899999999999986,0
S023,V002,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,5,12,0.538,0.07199999999999998,0
S038,V013,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,1.0830000000000002,-0.012999999999999987,0
S020,V001,False,False,True,False,False,False,False,True,False,2,0.6158173395102581,62,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,-42,1.059,0.11100000000000003,0
S054,V015,True,False,False,False,False,False,False,True,False,0,0.1171409662475182,69,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,12,-0.2819999999999994,-0.031000000000000066,0
S013,V016,True,False,False,False,False,False,False,False,True,0,0.20946393117140966,65,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,0,12,0.305,0.16599999999999998,0
S084,V018,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,0.5269999999999999,0.029999999999999964,0
S087,V006,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,1,12,0.17100000000000035,0.15600000000000017,0
S075,V014,False,False,False,True,False,False,True,False,False,2,0.714427531436135,66,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,1,12,1.1129999999999998,0.02999999999999998,0
S089,V015,True,False,False,False,False,False,False,True,False,1,0.4272005294506949,69,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,12,-3.536,-0.34700000000000003,0
S024,V020,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,4,12,0.0010000000000004664,0.029999999999999985,0
S032,V013,False,True,False,False,False,True,False,False,False,0,0.2342819324950364,67,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,1.9869999999999999,0.29899999999999993,0
S055,V017,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,1,1,-59,0.2629999999999998,0.06599999999999992,0
S065,V020,False,False,True,False,False,True,False,False,False,2,0.6111846459298478,62,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,-29,0.8620000000000012,0.08000000000000007,0
S076,V006,False,False,False,True,False,True,False,False,False,1,0.3011250827266711,67,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,3,12,-0.48800000000000027,0.07299999999999997,0
S038,V016,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,1.0830000000000002,-0.012999999999999987,0
S085,V002,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,5,-2,-0.059000000000000066,0.11099999999999995,0
S033,V007,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,5,12,0.18199999999999966,0.11600000000000012,0
S028,V002,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,1,12,0.6790000000000005,0.04199999999999993,0
S063,V003,True,False,False,False,False,False,True,False,False,1,0.48213103904698873,71,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,-34,1.4580000000000002,-0.04300000000000001,0
S090,V017,False,False,True,False,False,True,False,False,False,1,0.5360688285903376,65,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,3,12,0.273,0.10899999999999986,0
S011,V012,False,True,False,False,False,True,False,False,False,1,0.515221707478491,66,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,8,12,0.49100000000000005,0.3059999999999998,0
S055,V005,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,1,12,0.2629999999999998,0.06599999999999992,0
S070,V015,True,False,False,False,False,False,False,True,False,1,0.3064195896757114,69,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,0,12,0.5570000000000004,0.04699999999999998,0
S042,V010,False,False,True,False,False,True,False,False,False,1,0.4099933818663137,61,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,3,12,0.0,0.04499999999999998,0
S064,V001,False,False,True,False,False,False,False,True,False,0,0.28491065519523495,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,-54,-0.06999999999999992,0.015000000000000027,0
S099,V019,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,12,0.8770000000000001,0.05200000000000012,0
S098,V017,False,False,True,False,True,False,False,False,False,1,0.5440105890138981,70,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,1,12,1.4409999999999998,0.229,0
S092,V005,False,False,False,True,True,False,False,False,False,2,0.9808074123097287,72,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,0,-6,0.4800000000000005,0.2140000000000001,0
S040,V016,False,False,True,False,False,False,False,False,True,0,0.1783587028457975,70,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,-27,0.16399999999999992,0.005000000000000033,0
S089,V017,True,False,False,False,False,False,False,True,False,1,0.4272005294506949,69,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,0,12,-3.536,-0.34700000000000003,0
S035,V001,True,False,False,False,False,False,False,False,True,2,0.8226340172071476,70,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,12,0.6449999999999996,0.13200000000000003,0
S016,V004,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,-0.06899999999999953,-0.012999999999999977,0
S003,V009,False,False,False,True,False,True,False,False,False,2,1.0,71,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,2,-53,0.3679999999999996,0.14099999999999993,0
S081,V018,True,False,False,False,False,True,False,False,False,2,0.5923229649238915,62,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,12,0.26899999999999974,0.028999999999999995,0
S068,V007,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,1,12,1.3520000000000003,0.0740000000000001,0
S082,V001,False,False,False,True,False,True,False,False,False,2,0.5893448047650562,68,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,2,-27,0.11499999999999992,-0.13699999999999998,0
S043,V009,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,6,0.6820000000000002,0.047,0
S006,V010,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,6,12,0.1830000000000001,0.10799999999999989,0
S075,V006,False,False,False,True,False,False,True,False,False,2,0.714427531436135,66,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,2,12,1.1129999999999998,0.02999999999999998,0
S051,V004,True,False,False,False,False,False,False,False,True,2,0.8077432164129715,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,12,0.5589999999999996,0.03999999999999993,0
S009,V007,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,2,12,1.3250000000000004,-0.01900000000000005,0
S048,V015,False,False,True,False,False,False,False,True,False,1,0.33620119126406356,61,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,4,12,0.954,-0.15600000000000014,0
S008,V014,True,False,False,False,False,False,True,False,False,2,0.599272005294507,65,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,0,12,-0.1880000000000005,-0.05100000000000018,0
S011,V003,False,True,False,False,False,True,False,False,False,1,0.515221707478491,66,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,0.49100000000000005,0.3059999999999998,0
S085,V015,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,4,12,-0.059000000000000066,0.11099999999999995,0
S017,V007,False,False,True,False,True,False,False,False,False,2,0.8659827928524156,69,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,0,2,12,0.6329999999999998,0.112,0
S080,V019,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,4,12,0.07699999999999994,0.19500000000000003,0
S092,V003,False,False,False,True,True,False,False,False,False,2,0.9808074123097287,72,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,-59,0.4800000000000005,0.2140000000000001,0
S028,V009,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,0,4,0.6790000000000005,0.04199999999999993,0
S068,V001,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,12,1.3520000000000003,0.0740000000000001,0
S016,V013,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,-0.06899999999999953,-0.012999999999999977,0
S013,V007,True,False,False,False,False,False,False,False,True,0,0.20946393117140966,65,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,0,8,0.305,0.16599999999999998,0
S073,V009,False,True,False,False,False,False,False,True,False,1,0.40370615486432826,62,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,-0.9429999999999995,-0.4099999999999999,0
S043,V017,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,3,12,0.6820000000000002,0.047,0
S004,V017,False,False,True,False,False,False,False,True,False,1,0.5453342157511581,62,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,3,12,1.34,-0.09799999999999993,0
